q1	q2	q3	q4	q5	q6	q7	q8	q9	q10	q11	q12	q13	q14	q15	q16	q17	q18	q19	q20	q21	q22	Location	Position	Status	Gender	Comments	PDCPDCProjectID	PDCPDCAppVer	Date	HTTP_USER_AGENT	REMOTE_ADDR	REMOTE_HOST	REMOTE_USER
4	2	2	4	4	2	2	2	2	2	2	2	2	2	4	4	4	2	2	2	2	2	2	2	1	1	A$25 co-pay per perscription is bad. I had to pay $125 for 5          perscription need for my children. You need to help us on this. 	Climate	3.00.63	Wed Feb 05 2002 13:46:22	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.176	local176-155.campus.pr.erau.edu	
2	1	4	5	2	4	2	2	2	3	3	3	3	4	3	2	5	4	2	1	1	3	3	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:46:39	Mozilla/4.72 [en] (WinNT; U)	155.31.11.187	node11-187.unnamed.db.erau.edu	
2	2	2	3	2	3	1	2	3	4	3	3	3	4	2	3	4	2	2	2	1	3	1	2	1	1	My neutral responses equate to "Mildly Disagree."          Regarding pay increases      none have been received for merit.  This is quite frustrating when you do the best possible job you can do but never get rewarded      monetarily.	Climate	3.00.63	Wed Feb 05 2002 13:46:46	Mozilla/4.51 [en] (WinNT; U)	155.31.23.238	node23-238.unnamed.db.erau.edu	
2	2	2	1	1	1	1	3	2	2	1	1	3	2	2	2	4	2	1	1	1	2	1	2	1	1	While I believe that we are moving in the right direction      I still witness office politics that are not necessarily conducive to a positive work environment. Seeing a female VP in the picture is a big push for progress -- as there are many women on this campus who are just as qualified or moreso than many of the men for higher positions within the university. It is difficult for a female at this university to feel truly valued and respected by upper management at times. Hopefully this will continue to improve with the times.	Climate	3.00.63	Wed Feb 05 2002 13:46:47	Mozilla/4.76 [en] (WinNT; U)	155.31.21.132	node21-132.unnamed.db.erau.edu	
2	3	3	2	2	1	1	1	1	1	2	2	2	2		1	1	2	1	1	1	1	1	2	1	1	Enjoyable place to work.	Climate	3.00.63	Wed Feb 05 2002 13:48:26	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	155.31.19.173	node19-173.unnamed.db.erau.edu	
4	1	4	3	2	1	2	3	1	1	1	1	4	2	2	3	5	4	2	1	1	3	1	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:48:33	Mozilla/5.0 (Windows; U; WinNT4.0; en-US; rv:0.9.4) Gecko/20011019 Netscape6/6.2	155.31.248.24	node248-24.infotech.db.erau.edu	
1	1	1	1	1	1	1	2	4	2	3	2	3	4	2	3	4	2	2	2	2	3	1	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:50:20	Mozilla/4.72 [en] (WinNT; U)	155.31.69.161	node69-161.unnamed.db.erau.edu	
3	2	2	2	1	1	2	2	2	2	2	2	3	3	3	2	3	3	2	2	2	2	2	2	1	1	The workspace issue here on PRescott Campus is a problem.  THere is not enough office space for faculty and staff yet they take a classroom and turn it into a lab for graduate students.  We have staff members working in makeshift cubicles in an area of our safety center that was meant to be a library.                    I don't think grad students need to be pampered and given a lab with a couch to sit in while not in class.  Why can't they use the library to study or have group meetings along with the computer there instead of having things handed to them on a silver platter.                    The space they occupy could be used to house the staff members that are in the library trying to work in a noise environment.	Climate	3.00.63	Wed Feb 05 2002 13:50:51	Mozilla/5.0 (Windows; U; WinNT4.0; en-US; m18) Gecko/20010131 Netscape6/6.01	206.207.155.175	local175-155.campus.pr.erau.edu	
2	1	2	1	2	1	1	3	4	5	5	3	4	3	3	3	5	2	2	1	1	3	2	1	1	2		Climate	3.00.63	Wed Feb 05 2002 13:52:00	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.30	local30-155.campus.pr.erau.edu	
4	2	4	2	2	4	2	3	2	2	3	2	4	4	4	4	2	2	2	2	2	4	3	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:52:26	Mozilla/4.51 [en] (WinNT; U)	155.31.11.103	actprint.db.erau.edu	
2	2	2	2	4	2	1	2	2	2	2	2		2	4	2	2	2	2	1	1	2	4	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:52:58	Mozilla/4.61 [en] (Win98; I)	67.201.24.250	1cust250.tnt1.waldorf.md.da.uu.net	
	2	4	2	2	2	1	1	1	2	2	2	2	3	3	2	4	2	1	2	2	2	4	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:53:57	Mozilla/4.72 [en] (Win98; U)	209.221.196.57	56k-socal-07-42.dial.qnet.com	
2	2	2	4	2	2	2	2	4	2	2	2	4	4	4	4	4	4	2	2	2	2	3	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:55:00	Mozilla/4.51 [en] (WinNT; U)	155.31.11.197	node11-197.unnamed.db.erau.edu	
1	2		2	2		1	1	1	1	1	1	2			1	1	1	1	1	1	1	3	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:55:08	Mozilla/4.72 [en] (WinNT; U)	155.31.11.111	node11-111.unnamed.db.erau.edu	
2	2	2	3	3	3	2	2	2					3	3	3	5	3	2	1	2	4	1	2	1	1		Climate	3.00.63	Wed Feb 05 2002 13:56:13	Mozilla/4.51 [en] (WinNT; U)	155.31.22.229	node22-229.unnamed.db.erau.edu	
2	1	2	1	1	1	1	2	2	3	3	2	3	1	3	1	2	2	1	2	1	3	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 13:57:04	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	155.31.230.135	node230-135.unnamed.db.erau.edu	
2	2	2	2	2	2	2	2		2				2	3	4	3	3	2	1	2	3	1	2	1	1	1. I'm not sure what the survey means by "assessment planning" and "assessment activities."  Are you asking about Performance Management planning?  Or an aspect of strategic planning?  The verbiage in Q 11 and Q 12 needs clarification.                    2. We don't receive enough notification of news-worthy university issues      events      etc.  I would rather hear about bad--or good--news from the university leadership than read about it in the local newspapers.  As a member of ERAU      I don't want to be treated like the general public when it comes to news about ERAU.                    3.  Many on campus are aware of the very selective perks provided to the highest officers.  When significant sums of university money are spent on privileges and questionable expenses for a very select few      the overall university community receives a very clear message.  	Climate	3.00.63	Wed Feb 05 2002 13:58:09	Mozilla/4.78 (TuringOS; Turing Machine; 0.0)	168.143.112.101		
1	2	4	2	2	1	2	4	2	2	2	2	2	3	1	2		2	1	1	2	4	1	1	1	2		Climate	3.00.63	Wed Feb 05 2002 13:58:11	Mozilla/4.72 [en] (WinNT; U)	155.31.70.188	node70-188.unnamed.db.erau.edu	
4	2	5	5	3	4	2	5	5	3	4	3	4	5	4	3	5	5	3	1	2	3	1	1	1	2	I think that strategic planning is essential for a healthy institution; however      it seems perfunctory at best at ERAU.  In some instances      grassroots planning is edited and changed      in spirit and detail      at the level of departmental leadership.  And some planning has been so perfunctory that it has not even involved the faculty.  So      there is a definite difference between what is and what ought to be at ERAU.                    Also      I think we need to work at reducing red tape at ERAU      something we might accomplish if we also address administrative bloat in more general terms.  And red tape is a pervasive problem.	Climate	3.00.63	Wed Feb 05 2002 14:01:50	Mozilla/4.78 [en] (WinNT; U)	155.31.16.105	node16-105.unnamed.db.erau.edu	
2	3	4	3	3	2	1	2					4	3	3	2		3	3	1	1	2	1	2	1	1	I've seen a disturbing trend at the DB campus involving women of color: Paula Reed      pushed aside from her diversity position and marginalized; Maria O'Brien (bilingual and a wonderful trade show representative)      harassed and forced to leave Embry-Riddle by library director Dick Waddell      who never supported or appreciated her above-the-call-of-duty efforts on behalf of Embry-Riddle; and Sheri Newble-Dunn      who did a bang-up job at CATER despite working for incompetent managers like Paul Woessner      and then was terminated. Where is HR in all this? Can't they recognize and stand up for these women and others like them who are being treated shabbily? Why does Embry-Riddle always kill the goose that lays the golden egg?                                        	Climate	3.00.63	Wed Feb 05 2002 14:03:41	Mozilla/4.51 [en] (WinNT; U)	155.31.21.131	node21-131.unnamed.db.erau.edu	
2	2	3	1	1	1	2	3	2	2	2	2	3	2	3	4	4	3	2	1	1	3	1	2	1	1		Climate	3.00.63	Wed Feb 05 2002 14:05:34	Mozilla/4.76 [en] (WinNT; U)	155.31.11.164	node11-164.unnamed.db.erau.edu	
2	2	4	3	2	1	1	2	3	2	3	3	2	2	1	2	4	3	2	2	2	2	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:05:35	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0; (R1 1.1))	155.31.19.101	node19-101.unnamed.db.erau.edu	
4	4	4	2	4	4	1	2	3	3	3	4	4	4	3	4	4	2	2	1	1	2	1	2	1	1	Please be advised that this survey was completed by a current CATER employee.  Considering the current situation surrounding CATER      I fully realize (and so should you) that some of my responses would probably have been very different under different working conditions and circumstances.  In view of this      you may wish to disqualify my survey (and I would not blame you) due to the extenuating circumstances pertaining specifically to CATER.  Despite my CATER experience      I still regard ERAU very favorably as an employer.	Climate	3.00.63	Wed Feb 05 2002 14:05:49	Mozilla/4.72 [en] (WinNT; U)	155.31.12.114	node12-114.unnamed.db.erau.edu	
2	2	4	4	2	2	1	2	5	3	5	3	4	1	3	4	5	3	2	2	1	2	4	2	1		It appears that decisions are made at the top without input from people working in the field.                     Policies and procedures have changed so often and so fast over the last few years that I no longer feel sure of what I am doing and have to look up an answer to any question or call someone.                    Since we started the mini-worldwides there has been less communications on policy changes to the field. It seems that the Daytona Beach staff and faculty feel they do not need to send out information since they pass it out at the mini-worldwides      but only a handfull of people get the word.                    I think the university is far behind in using technology in providing courses to the field.                     There seems to be little to no emphasis      or money spent      on marketing programs at the centers.                     I feel that each change that is made is geared toward closing down the centers and going to distance learning completely.                    The pay and benefits of the university are outstanding      but anyone who understands organizational behavoir would know that pay is not normally what motivates people to work. Most people desire a good working atmospher      recognition for work done well      and input to the changes made in the organization (having a voice). This university does not seem to want to listen to the people doing the day-to-day job of making this university great      but rather dictate changes and policy. I spent many years in the military and I have never know a good organizaiton where the Commander based all decisions on what he thought was best.                     All of that being said      I feel this is a great University and I am proud to be a staff/faculty member and graduate. Just like everything else in life there is always room for improvement.	Climate	3.00.63	Wed Feb 05 2002 14:08:45	Mozilla/4.72 [en] (Win98; U)	67.192.193.114	2cust114.tnt13.dfw3.da.uu.net	
4	1	2	4	3	2	1	2	2	2	4	3	4	4	3	4	5	3	2	1	1	3	1	2	1		#22   I believe that climate survey results "could and should" influence decisions to improve the University or this is a wast of everyone's time and effort.  What is done with this information remains to be seen. Perhaps that question should be answered by administration.  Will the results of this survey influence decisions to improve the University?                    Location selection:   Where does "University Administration" fit into the current structure?  	Climate	3.00.63	Wed Feb 05 2002 14:11:40	Mozilla/4.72 [en] (WinNT; I)	155.31.21.180	node21-180.unnamed.db.erau.edu	
3	2	3	3	3	1	1	1	1	1	1	2	2	2	3	3	3	3	2	2	3	2	3	2	1	1		Climate	3.00.63	Wed Feb 05 2002 14:12:14	Mozilla/4.51 [en] (WinNT; U)	155.31.11.180	node11-180.unnamed.db.erau.edu	
2	3	3	2	2	2	2	2	3	3			3	3	3	2	2	2	1	2	2	3	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:13:02	Mozilla/4.76 [en] (WinNT; U)	155.31.21.149	node21-149.unnamed.db.erau.edu	
1	1	1	1	1	1	1	1	1					2		2			1	1	1	1	1	2	1	1		Climate	3.00.63	Wed Feb 05 2002 14:13:19	Mozilla/4.51 [en] (WinNT; U)	155.31.19.188	node19-188.unnamed.db.erau.edu	
2	4	3	1	1	1	2	2	2	2	2	2	2	2	4	2	4	2	2	1	4	3	1	2	1	1	I still believe that using on-line responses does NOT provide enough anonymity to provide some staff/faculty with the confidence they should have to be truly candid.                    Of course      you need to ask questions that beg answers from          issues that have been expressed from these groups.                    Assessment is only as good as the reason for it being presented: is there a problem      has the success of the mission been threatened because of certain issues.  Holding surveys every two years keeps track of changes that may be occurring as staffs changes      and the university grows.                    We may also want to consider specific surveys: Target a survey to address issues involving resources and information (communication)      and the mechanism that may obstruct these environmental aspects.  Or we could develop an assessment tool that will reflect a true and honest gauge of the current staff work environment at the Daytona Beach Campus.            	Climate	3.00.63	Wed Feb 05 2002 14:14:13	Mozilla/4.72 [en] (WinNT; U)	155.31.23.204	node23-204.unnamed.db.erau.edu	
3	2	2	1	1	1	1	1	1	2	2	2	2	1	3	2	4	2	1	1	1	1	3		1	1		Climate	3.00.63	Wed Feb 05 2002 14:14:17	Mozilla/4.72 [en] (WinNT; U)	155.31.11.40	node11-40.unnamed.db.erau.edu	
5	5	5	5	5	5	4	5	5	5	5	5	5	5	3	5	3	5	2	1	2	3	2	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:14:24	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.156.57	local57-156.campus.pr.erau.edu	
4	2	5	2	2	2	2	4	5	5	5	5	5	5	3	3	4	3	3	2	2	4	1	1	1	1		Climate	3.00.63	Wed Feb 05 2002 14:14:29	Mozilla/4.76 [en] (WinNT; U)	155.31.71.213	node71-213.unnamed.db.erau.edu	
1	3	2	2	2	1	1	4	2	3	3	3	4	2	2	2	5	4	1	1	1	3	3	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:14:29	Mozilla/4.7 [en] (WinNT; I)	155.31.11.22	node11-22.unnamed.db.erau.edu	
1	1	2	2	1	1	1	1	3	3	4	3	2	2	1	2	4	2	1	1	1	2	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:15:01	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)	155.31.21.55	node21-55.unnamed.db.erau.edu	
2	3	4	4	4	4	2	2	2	2	2	3	3	4	4	3	3	4	3	1	2	3	4	2	1	1	I think ec employees should not be seen as just administrators out in the field. The backgrounds and talents are so diversified that some of the employees' talents can be harnessed for the good of the Unviversity. For example      CDs can be effective seminar presentors at the WWC. Some of them may have backgrounds in marketing      public relations      international relations etc. They perspecties can be tailored to help problem solve generic issues relative to EC.                    I think sometimes the assumption is that an employees' longevity equates to no future goals or aspirations. And loyalty only goes so far when you feel you (and your work load)are taken for granted. Veteran employees have points of reference that's invaluable      especially in counseling students and performing evaluations.	Climate	3.00.63	Wed Feb 05 2002 14:15:33	Mozilla/4.61 [en] (Win98; U)	63.10.204.176	1cust176.tnt1.mercerville.nj.da.uu.net	
3	4	2	2	2	2	2	2	2	3	3	3	3	2	4	1	1	1	2	1	1	4	4	2	1	1	Many of the locations in the field have inadequate work space. It is difficult and uncomfortable for staff and student to conduct counseling and other related admin task with the VERY limited space. I beleive that the beneftis offered by ERAU are fair compared to other Universities.	Climate	3.00.63	Wed Feb 05 2002 14:15:59	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)	67.201.26.79	1cust79.tnt1.williamsburg.va.da.uu.net	
2	2	4	3	1	1	1	1	1	1	2	2	5	3	1	2	2	1	1	1	1	3	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:18:13	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	155.31.129.213	node129-213.unnamed.db.erau.edu	
2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:18:45	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0; AT&T CSM6.0; T312461)	24.189.235.174	ool-18bdebae.dyn.optonline.net	
1	1	2	1	2	3	1	4	2	2	2	4	4	3	2	2	2	4	1	2	1	2	1	1	1	2		Climate	3.00.63	Wed Feb 05 2002 14:19:08	Mozilla/4.51 [en] (WinNT; U)	155.31.21.68	node21-68.unnamed.db.erau.edu	
1	1	2	1	2	3	1	4	2	2	2	4	4	3	2	2	2	4	1	2	1	2	1	1	1	2		Climate	3.00.63	Wed Feb 05 2002 14:19:09	Mozilla/4.51 [en] (WinNT; U)	155.31.21.68	node21-68.unnamed.db.erau.edu	
1	3	2	2	3	2	2	2	2	2	2	3	3	5	3	2	2	2	2	2	2	2	4	1	2	2	I have been with the extended campus for 11 years and my salary for teaching has not kept up with what other universities in the area are paying.  If ERAU wants to attract and retain qualified adjunct faculty with a terrminal degree in their area of teaching      they have to remain competitive on the salary front.  Thank you.	Climate	3.00.63	Wed Feb 05 2002 14:20:08	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	199.172.169.9	wp001.bloomberg.com	
2	2	1	2	3	2	1	1	2	1	2	2	2	3	2	2	4	2	2	2	3	2	2	1	1			Climate	3.00.63	Wed Feb 05 2002 14:21:00	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.156.101	local101-156.campus.pr.erau.edu	
4	2	5	2	2	2	2	4	5	5	4	4	4	4	3	2	3	3	2	2	2	3	1	1	1	2		Climate	3.00.63	Wed Feb 05 2002 14:21:08	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	155.31.129.152	node129-152.unnamed.db.erau.edu	
2	3	2	2	1	1	1	3	3	2	3	2	3	2	3	3	3	3	2	2	2	3	2	2	1	1		Climate	3.00.63	Wed Feb 05 2002 14:21:33	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.156.214	local214-156.campus.pr.erau.edu	
1	5	4	1	1	1	2	2	2	3	3	3	3	4	2	2	3	2	2	1	1	1	1	2	1	2	This past year      when I asked to be allowed to attend computer classes at the university that would help to improve my ability to grow and be more productive at work     the opportunity was denied to me. The reason given to me by the director of my department was that she went to school at nights     and I could as well.  I think that this may be contrary to current school policy. I suggest that policy be made crystal clear to certain people in upper management       regarding employees being allowed to better themselves and improve there position.  	Climate	3.00.63	Wed Feb 05 2002 14:23:36	Mozilla/4.72 [en] (WinNT; U)	155.31.130.240	node130-240.unnamed.db.erau.edu	
4	3	5	3	4	2	1	3	4	4	4	4	5	4	3	2	4	3	3	1	1	3	4	1	1	2	A general lack of communication between the EC and its personnel.  	Climate	3.00.63	Wed Feb 05 2002 14:24:33	Mozilla/4.61 [en] (Win98; U)	63.10.21.153	1cust153.tnt3.shreveport.la.da.uu.net	
5	2	2	2	2	2	2	3	3	3	4	4	5	2	4	2	4	3	2	2	2	4	1	1	1	2	I am dismayed at the seemingly unrestrained growth of staff and management positions. I am also unable to get replacements for outdated and broken laboratory equipment. I fear the two are related. Not enough money to go around.	Climate	3.00.63	Wed Feb 05 2002 14:26:47	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	155.31.70.115	node70-115.unnamed.db.erau.edu	
4	4	5	5	4	3	1	1	2	2	2	4	4	5	5	5	5	5	4	1	1	1		2	1	1	Bad communication in our department          bad lighting          bad air          SICK BUILDING!	Climate	3.00.63	Wed Feb 05 2002 14:27:23	Mozilla/4.51 [en] (WinNT; U)	155.31.11.36	node11-36.unnamed.db.erau.edu	
2	3	2	3	2	2	2	2	2	2	2	2	3	2	2	3	4	2	2	2	2	2	1	2	1	1		Climate	3.00.63	Wed Feb 05 2002 14:27:26	Mozilla/4.72 [en] (WinNT; U)	155.31.230.177	node230-177.unnamed.db.erau.edu	
2	2	2	2	2	4	1	2	2	4	4	4	2	2	2	2	5	2	1	1	1	2	1	2	1	2		Climate	3.00.63	Wed Feb 05 2002 14:28:02	Mozilla/4.72 [en] (WinNT; U)	155.31.230.198	node230-198.unnamed.db.erau.edu	
2	2	3	2	2	3	3	3	3	3	3	3	2	3	5	2	3	4	3	1	2	2	2	2	1	1	  I have not been at ERAU long enough to intelligently answer some of these questions      so my response was "neutral" to a number of questions.                        There are quite a few departments on this campus where there          is negativity      unhelpfulness      and distrust.  A lot could be done to improve the delivery of services to students and to promote professionalism between staff members.                      I am not sure exactly what strides have been made toward hiring women and minorities      but have found this campus (and I've worked at two other universities over a ten year period)          to have a very sexist atmosphere.  I have been called a secretary repeatedly since I've been here without anyone considering the possibility that I MIGHT be something else (which I am).  The fact that faculty and staff alike have this mindset      shows that there is a long way to go in reducing sexism at ERAU.                                            	Climate	3.00.63	Wed Feb 05 2002 14:30:57	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.218	local218-155.campus.pr.erau.edu	
